Date,AAA,ACB,AGG,ANV,ASM,BAF,BBC,BCM,BID,BMP,BSR,CMG,CSV,CTD,CTG,DBC,DCM,DGW,DHG,DHT,DIG,DMC,DPM,DTL,DVP,EIB,EVE,FPT,FRT,GAS,GMD,GVR,HAH,HBC,HCM,HDB,HPG,HSG,HT1,HVN,IMP,KDC,KDH,LPB,MBB,MCH,MML,MSB,MSN,MWG,NKG,NT2,NTP,NVL,OCB,PAN,PC1,PDN,PDR,PGV,PHR,PLX,PME,PNJ,POW,PVD,PVG,PVS,PVT,QNS,REE,SAB,SBT,SHB,SHS,SSI,STB,TCB,TLG,TNG,TPB,TRA,TS4,VCB,VCI,VGC,VGI,VHC,VHM,VIB,VIC,VJC,VND,VNM,VPB,VPI,VRE,VSC
2022-01-03,86.52328291990199,64.00586798693922,61.845368799924806,17.479310714500144,46.212380191439706,71.44869197746965,41.49586260499413,30.78744666894023,46.791200764111785,61.54211226087347,63.85710967634024,68.79731831393764,75.91178044693572,65.24093572650554,57.2259709742027,47.06741366641656,30.482856791979117,36.8210842029418,37.4742701981251,69.62916857643908,48.810757023775686,16.451424959066117,60.309402450275456,20.488907504717545,33.532373536302444,77.54879387212185,42.20053125934262,44.916772639605554,60.81570229484035,66.05830629200639,30.558662481577255,41.58618599166319,69.76760651175262,79.58981247118963,25.581733023120194,28.47797677371811,74.28312092681868,47.51633088394204,41.53159470665714,50.733190436373725,15.018046864675554,86.47274056958167,47.42029931339833,51.7400723290144,38.988525340282095,38.06833132454917,57.09585926222625,54.40658487104484,67.1887288499023,63.726813375933766,58.718028705839565,45.12747164713915,57.20294934760311,46.56646167358232,61.56989107099033,40.216685960375656,26.01801023372471,59.08695677196978,54.66698846559795,45.81041702876357,42.28142445908958,24.852237908466236,39.01497147899028,35.427687439849024,67.6377052647735,62.324530064417,46.8418649195439,36.47773940095146,60.83769055465369,53.125088027913314,55.012218026866584,48.64769531866136,68.31007134862918,65.26559699903862,31.34647719371624,70.21544111535377,47.405708383307086,71.26114364336024,17.67458668518205,28.44119719662328,41.45410688098055,45.812177400741795,38.04567785787921,30.435824626318265,23.822186166080485,58.398978257710176,74.49420892516738,30.83253675956567,52.68413187791497,56.24465977264972,45.51702797771681,56.03693394427762,25.72705438450691,45.12202120374932,45.44548930326702,47.728436810681146,54.37054240959196,59.74527070481866
2022-01-04,86.52328291990199,64.00586798693922,61.845368799924806,17.479310714500144,46.212380191439706,71.44869197746965,41.49586260499413,30.78744666894023,46.791200764111785,61.54211226087347,63.85710967634024,68.79731831393764,75.91178044693572,65.24093572650554,57.2259709742027,47.06741366641656,30.482856791979117,36.8210842029418,37.4742701981251,69.62916857643908,48.810757023775686,16.451424959066117,60.309402450275456,20.488907504717545,33.532373536302444,77.54879387212185,42.20053125934262,44.916772639605554,60.81570229484035,66.05830629200639,30.558662481577255,41.58618599166319,69.76760651175262,79.58981247118963,25.581733023120194,28.47797677371811,74.28312092681868,47.51633088394204,41.53159470665714,50.733190436373725,15.018046864675554,86.47274056958167,47.42029931339833,51.7400723290144,38.988525340282095,38.06833132454917,57.09585926222625,54.40658487104484,67.1887288499023,63.726813375933766,58.718028705839565,45.12747164713915,57.20294934760311,46.56646167358232,61.56989107099033,40.216685960375656,26.01801023372471,59.08695677196978,54.66698846559795,45.81041702876357,42.28142445908958,24.852237908466236,39.01497147899028,35.427687439849024,67.6377052647735,62.324530064417,46.8418649195439,36.47773940095146,60.83769055465369,53.125088027913314,55.012218026866584,48.64769531866136,68.31007134862918,65.26559699903862,31.34647719371624,70.21544111535377,47.405708383307086,71.26114364336024,17.67458668518205,28.44119719662328,41.45410688098055,45.812177400741795,38.04567785787921,30.435824626318265,23.822186166080485,58.398978257710176,74.49420892516738,30.83253675956567,52.68413187791497,56.24465977264972,45.51702797771681,56.03693394427762,25.72705438450691,45.12202120374932,45.44548930326702,47.728436810681146,54.37054240959196,59.74527070481866
2022-01-05,86.52328291990199,64.00586798693922,61.845368799924806,17.479310714500144,46.212380191439706,71.44869197746965,41.49586260499413,30.78744666894023,46.791200764111785,61.54211226087347,63.85710967634024,68.79731831393764,75.91178044693572,65.24093572650554,57.2259709742027,47.06741366641656,30.482856791979117,36.8210842029418,37.4742701981251,69.62916857643908,48.810757023775686,16.451424959066117,60.309402450275456,20.488907504717545,33.532373536302444,77.54879387212185,42.20053125934262,44.916772639605554,60.81570229484035,66.05830629200639,30.558662481577255,41.58618599166319,69.76760651175262,79.58981247118963,25.581733023120194,28.47797677371811,74.28312092681868,47.51633088394204,41.53159470665714,50.733190436373725,15.018046864675554,86.47274056958167,47.42029931339833,51.7400723290144,38.988525340282095,38.06833132454917,57.09585926222625,54.40658487104484,67.1887288499023,63.726813375933766,58.718028705839565,45.12747164713915,57.20294934760311,46.56646167358232,61.56989107099033,40.216685960375656,26.01801023372471,59.08695677196978,54.66698846559795,45.81041702876357,42.28142445908958,24.852237908466236,39.01497147899028,35.427687439849024,67.6377052647735,62.324530064417,46.8418649195439,36.47773940095146,60.83769055465369,53.125088027913314,55.012218026866584,48.64769531866136,68.31007134862918,65.26559699903862,31.34647719371624,70.21544111535377,47.405708383307086,71.26114364336024,17.67458668518205,28.44119719662328,41.45410688098055,45.812177400741795,38.04567785787921,30.435824626318265,23.822186166080485,58.398978257710176,74.49420892516738,30.83253675956567,52.68413187791497,56.24465977264972,45.51702797771681,56.03693394427762,25.72705438450691,45.12202120374932,45.44548930326702,47.728436810681146,54.37054240959196,59.74527070481866
2022-01-06,86.52328291990199,64.00586798693922,61.845368799924806,17.479310714500144,46.212380191439706,71.44869197746965,41.49586260499413,30.78744666894023,46.791200764111785,61.54211226087347,63.85710967634024,68.79731831393764,75.91178044693572,65.24093572650554,57.2259709742027,47.06741366641656,30.482856791979117,36.8210842029418,37.4742701981251,69.62916857643908,48.810757023775686,16.451424959066117,60.309402450275456,20.488907504717545,33.532373536302444,77.54879387212185,42.20053125934262,44.916772639605554,60.81570229484035,66.05830629200639,30.558662481577255,41.58618599166319,69.76760651175262,79.58981247118963,25.581733023120194,28.47797677371811,74.28312092681868,47.51633088394204,41.53159470665714,50.733190436373725,15.018046864675554,86.47274056958167,47.42029931339833,51.7400723290144,38.988525340282095,38.06833132454917,57.09585926222625,54.40658487104484,67.1887288499023,63.726813375933766,58.718028705839565,45.12747164713915,57.20294934760311,46.56646167358232,61.56989107099033,40.216685960375656,26.01801023372471,59.08695677196978,54.66698846559795,45.81041702876357,42.28142445908958,24.852237908466236,39.01497147899028,35.427687439849024,67.6377052647735,62.324530064417,46.8418649195439,36.47773940095146,60.83769055465369,53.125088027913314,55.012218026866584,48.64769531866136,68.31007134862918,65.26559699903862,31.34647719371624,70.21544111535377,47.405708383307086,71.26114364336024,17.67458668518205,28.44119719662328,41.45410688098055,45.812177400741795,38.04567785787921,30.435824626318265,23.822186166080485,58.398978257710176,74.49420892516738,30.83253675956567,52.68413187791497,56.24465977264972,45.51702797771681,56.03693394427762,25.72705438450691,45.12202120374932,45.44548930326702,47.728436810681146,54.37054240959196,59.74527070481866
2022-01-07,86.52328291990199,64.00586798693922,61.845368799924806,17.479310714500144,46.212380191439706,71.44869197746965,41.49586260499413,30.78744666894023,46.791200764111785,61.54211226087347,63.85710967634024,68.79731831393764,75.91178044693572,65.24093572650554,57.2259709742027,47.06741366641656,30.482856791979117,36.8210842029418,37.4742701981251,69.62916857643908,48.810757023775686,16.451424959066117,60.309402450275456,20.488907504717545,33.532373536302444,77.54879387212185,42.20053125934262,44.916772639605554,60.81570229484035,66.05830629200639,30.558662481577255,41.58618599166319,69.76760651175262,79.58981247118963,25.581733023120194,28.47797677371811,74.28312092681868,47.51633088394204,41.53159470665714,50.733190436373725,15.018046864675554,86.47274056958167,47.42029931339833,51.7400723290144,38.988525340282095,38.06833132454917,57.09585926222625,54.40658487104484,67.1887288499023,63.726813375933766,58.718028705839565,45.12747164713915,57.20294934760311,46.56646167358232,61.56989107099033,40.216685960375656,26.01801023372471,59.08695677196978,54.66698846559795,45.81041702876357,42.28142445908958,24.852237908466236,39.01497147899028,35.427687439849024,67.6377052647735,62.324530064417,46.8418649195439,36.47773940095146,60.83769055465369,53.125088027913314,55.012218026866584,48.64769531866136,68.31007134862918,65.26559699903862,31.34647719371624,70.21544111535377,47.405708383307086,71.26114364336024,17.67458668518205,28.44119719662328,41.45410688098055,45.812177400741795,38.04567785787921,30.435824626318265,23.822186166080485,58.398978257710176,74.49420892516738,30.83253675956567,52.68413187791497,56.24465977264972,45.51702797771681,56.03693394427762,25.72705438450691,45.12202120374932,45.44548930326702,47.728436810681146,54.37054240959196,59.74527070481866
2022-01-10,86.52328291990199,64.00586798693922,61.845368799924806,17.479310714500144,46.212380191439706,71.44869197746965,41.49586260499413,30.78744666894023,46.791200764111785,61.54211226087347,63.85710967634024,68.79731831393764,75.91178044693572,65.24093572650554,57.2259709742027,47.06741366641656,30.482856791979117,36.8210842029418,37.4742701981251,69.62916857643908,48.810757023775686,16.451424959066117,60.309402450275456,20.488907504717545,33.532373536302444,77.54879387212185,42.20053125934262,44.916772639605554,60.81570229484035,66.05830629200639,30.558662481577255,41.58618599166319,69.76760651175262,79.58981247118963,25.581733023120194,28.47797677371811,74.28312092681868,47.51633088394204,41.53159470665714,50.733190436373725,15.018046864675554,86.47274056958167,47.42029931339833,51.7400723290144,38.988525340282095,38.06833132454917,57.09585926222625,54.40658487104484,67.1887288499023,63.726813375933766,58.718028705839565,45.12747164713915,57.20294934760311,46.56646167358232,61.56989107099033,40.216685960375656,26.01801023372471,59.08695677196978,54.66698846559795,45.81041702876357,42.28142445908958,24.852237908466236,39.01497147899028,35.427687439849024,67.6377052647735,62.324530064417,46.8418649195439,36.47773940095146,60.83769055465369,53.125088027913314,55.012218026866584,48.64769531866136,68.31007134862918,65.26559699903862,31.34647719371624,70.21544111535377,47.405708383307086,71.26114364336024,17.67458668518205,28.44119719662328,41.45410688098055,45.812177400741795,38.04567785787921,30.435824626318265,23.822186166080485,58.398978257710176,74.49420892516738,30.83253675956567,52.68413187791497,56.24465977264972,45.51702797771681,56.03693394427762,25.72705438450691,45.12202120374932,45.44548930326702,47.728436810681146,54.37054240959196,59.74527070481866
2022-01-11,86.52328291990199,64.00586798693922,61.845368799924806,17.479310714500144,46.212380191439706,71.44869197746965,41.49586260499413,30.78744666894023,46.791200764111785,61.54211226087347,63.85710967634024,68.79731831393764,75.91178044693572,65.24093572650554,57.2259709742027,47.06741366641656,30.482856791979117,36.8210842029418,37.4742701981251,69.62916857643908,48.810757023775686,16.451424959066117,60.309402450275456,20.488907504717545,33.532373536302444,77.54879387212185,42.20053125934262,44.916772639605554,60.81570229484035,66.05830629200639,30.558662481577255,41.58618599166319,69.76760651175262,79.58981247118963,25.581733023120194,28.47797677371811,74.28312092681868,47.51633088394204,41.53159470665714,50.733190436373725,15.018046864675554,86.47274056958167,47.42029931339833,51.7400723290144,38.988525340282095,38.06833132454917,57.09585926222625,54.40658487104484,67.1887288499023,63.726813375933766,58.718028705839565,45.12747164713915,57.20294934760311,46.56646167358232,61.56989107099033,40.216685960375656,26.01801023372471,59.08695677196978,54.66698846559795,45.81041702876357,42.28142445908958,24.852237908466236,39.01497147899028,35.427687439849024,67.6377052647735,62.324530064417,46.8418649195439,36.47773940095146,60.83769055465369,53.125088027913314,55.012218026866584,48.64769531866136,68.31007134862918,65.26559699903862,31.34647719371624,70.21544111535377,47.405708383307086,71.26114364336024,17.67458668518205,28.44119719662328,41.45410688098055,45.812177400741795,38.04567785787921,30.435824626318265,23.822186166080485,58.398978257710176,74.49420892516738,30.83253675956567,52.68413187791497,56.24465977264972,45.51702797771681,56.03693394427762,25.72705438450691,45.12202120374932,45.44548930326702,47.728436810681146,54.37054240959196,59.74527070481866
2022-01-12,86.52328291990199,64.00586798693922,61.845368799924806,17.479310714500144,46.212380191439706,71.44869197746965,41.49586260499413,30.78744666894023,46.791200764111785,61.54211226087347,63.85710967634024,68.79731831393764,75.91178044693572,65.24093572650554,57.2259709742027,47.06741366641656,30.482856791979117,36.8210842029418,37.4742701981251,69.62916857643908,48.810757023775686,16.451424959066117,60.309402450275456,20.488907504717545,33.532373536302444,77.54879387212185,42.20053125934262,44.916772639605554,60.81570229484035,66.05830629200639,30.558662481577255,41.58618599166319,69.76760651175262,79.58981247118963,25.581733023120194,28.47797677371811,74.28312092681868,47.51633088394204,41.53159470665714,50.733190436373725,15.018046864675554,86.47274056958167,47.42029931339833,51.7400723290144,38.988525340282095,38.06833132454917,57.09585926222625,54.40658487104484,67.1887288499023,63.726813375933766,58.718028705839565,45.12747164713915,57.20294934760311,46.56646167358232,61.56989107099033,40.216685960375656,26.01801023372471,59.08695677196978,54.66698846559795,45.81041702876357,42.28142445908958,24.852237908466236,39.01497147899028,35.427687439849024,67.6377052647735,62.324530064417,46.8418649195439,36.47773940095146,60.83769055465369,53.125088027913314,55.012218026866584,48.64769531866136,68.31007134862918,65.26559699903862,31.34647719371624,70.21544111535377,47.405708383307086,71.26114364336024,17.67458668518205,28.44119719662328,41.45410688098055,45.812177400741795,38.04567785787921,30.435824626318265,23.822186166080485,58.398978257710176,74.49420892516738,30.83253675956567,52.68413187791497,56.24465977264972,45.51702797771681,56.03693394427762,25.72705438450691,45.12202120374932,45.44548930326702,47.728436810681146,54.37054240959196,59.74527070481866
2022-01-13,86.52328291990199,64.00586798693922,61.845368799924806,17.479310714500144,46.212380191439706,71.44869197746965,41.49586260499413,30.78744666894023,46.791200764111785,61.54211226087347,63.85710967634024,68.79731831393764,75.91178044693572,65.24093572650554,57.2259709742027,47.06741366641656,30.482856791979117,36.8210842029418,37.4742701981251,69.62916857643908,48.810757023775686,16.451424959066117,60.309402450275456,20.488907504717545,33.532373536302444,77.54879387212185,42.20053125934262,44.916772639605554,60.81570229484035,66.05830629200639,30.558662481577255,41.58618599166319,69.76760651175262,79.58981247118963,25.581733023120194,28.47797677371811,74.28312092681868,47.51633088394204,41.53159470665714,50.733190436373725,15.018046864675554,86.47274056958167,47.42029931339833,51.7400723290144,38.988525340282095,38.06833132454917,57.09585926222625,54.40658487104484,67.1887288499023,63.726813375933766,58.718028705839565,45.12747164713915,57.20294934760311,46.56646167358232,61.56989107099033,40.216685960375656,26.01801023372471,59.08695677196978,54.66698846559795,45.81041702876357,42.28142445908958,24.852237908466236,39.01497147899028,35.427687439849024,67.6377052647735,62.324530064417,46.8418649195439,36.47773940095146,60.83769055465369,53.125088027913314,55.012218026866584,48.64769531866136,68.31007134862918,65.26559699903862,31.34647719371624,70.21544111535377,47.405708383307086,71.26114364336024,17.67458668518205,28.44119719662328,41.45410688098055,45.812177400741795,38.04567785787921,30.435824626318265,23.822186166080485,58.398978257710176,74.49420892516738,30.83253675956567,52.68413187791497,56.24465977264972,45.51702797771681,56.03693394427762,25.72705438450691,45.12202120374932,45.44548930326702,47.728436810681146,54.37054240959196,59.74527070481866
2022-01-14,86.52328291990199,64.00586798693922,61.845368799924806,17.479310714500144,46.212380191439706,71.44869197746965,41.49586260499413,30.78744666894023,46.791200764111785,61.54211226087347,63.85710967634024,68.79731831393764,75.91178044693572,65.24093572650554,57.2259709742027,47.06741366641656,30.482856791979117,36.8210842029418,37.4742701981251,69.62916857643908,48.810757023775686,16.451424959066117,60.309402450275456,20.488907504717545,33.532373536302444,77.54879387212185,42.20053125934262,44.916772639605554,60.81570229484035,66.05830629200639,30.558662481577255,41.58618599166319,69.76760651175262,79.58981247118963,25.581733023120194,28.47797677371811,74.28312092681868,47.51633088394204,41.53159470665714,50.733190436373725,15.018046864675554,86.47274056958167,47.42029931339833,51.7400723290144,38.988525340282095,38.06833132454917,57.09585926222625,54.40658487104484,67.1887288499023,63.726813375933766,58.718028705839565,45.12747164713915,57.20294934760311,46.56646167358232,61.56989107099033,40.216685960375656,26.01801023372471,59.08695677196978,54.66698846559795,45.81041702876357,42.28142445908958,24.852237908466236,39.01497147899028,35.427687439849024,67.6377052647735,62.324530064417,46.8418649195439,36.47773940095146,60.83769055465369,53.125088027913314,55.012218026866584,48.64769531866136,68.31007134862918,65.26559699903862,31.34647719371624,70.21544111535377,47.405708383307086,71.26114364336024,17.67458668518205,28.44119719662328,41.45410688098055,45.812177400741795,38.04567785787921,30.435824626318265,23.822186166080485,58.398978257710176,74.49420892516738,30.83253675956567,52.68413187791497,56.24465977264972,45.51702797771681,56.03693394427762,25.72705438450691,45.12202120374932,45.44548930326702,47.728436810681146,54.37054240959196,59.74527070481866
